songID    all_f    all_p    all_r    bd_f    bd_p    bd_r    sd_f    sd_p    sd_r    hh_f    hh_p    hh_r
35    0.74    0.68    0.85    0.67    0.53    0.91    0.59    0.52    0.70    0.97    0.99    0.94
36    0.71    0.72    0.82    0.51    0.34    1.00    0.73    0.85    0.63    0.89    0.98    0.82
37    0.80    0.72    0.92    0.82    0.70    1.00    0.95    0.96    0.94    0.63    0.51    0.84
38    0.77    0.83    0.76    0.71    0.57    0.93    0.77    0.96    0.65    0.82    0.95    0.72
39    0.80    0.79    0.84    0.84    0.73    1.00    0.87    0.81    0.93    0.68    0.83    0.58
40    0.79    0.75    0.87    0.71    0.56    0.98    0.82    0.89    0.77    0.83    0.80    0.85
41    0.84    0.84    0.87    0.84    0.72    1.00    0.93    0.88    0.98    0.75    0.93    0.63
42    0.73    0.67    0.86    0.74    0.58    1.00    0.68    0.56    0.88    0.78    0.86    0.71
43    0.69    0.60    0.80    0.90    0.81    1.00    0.46    0.40    0.55    0.71    0.60    0.86
44    0.52    0.48    0.62    0.65    0.52    0.88    0.47    0.57    0.39    0.45    0.36    0.59
45    0.71    0.70    0.75    0.69    0.58    0.86    0.63    0.64    0.62    0.82    0.88    0.76
46    0.62    0.63    0.63    0.72    0.61    0.86    0.48    0.53    0.43    0.67    0.74    0.61
47    0.48    0.59    0.52    0.76    0.67    0.88    0.13    0.59    0.08    0.56    0.52    0.60
48    0.59    0.71    0.56    0.75    0.65    0.90    0.43    0.60    0.34    0.59    0.89    0.44
49    0.62    0.63    0.66    0.71    0.62    0.82    0.60    0.51    0.71    0.55    0.75    0.43
50    0.72    0.92    0.64    0.90    0.86    0.95    0.56    0.93    0.40    0.71    0.96    0.56
51    0.59    0.72    0.56    0.75    0.65    0.89    0.42    0.74    0.30    0.60    0.75    0.50
52    0.50    0.54    0.52    0.80    0.67    0.99    0.04    0.03    0.06    0.66    0.92    0.52
53    0.63    0.60    0.86    0.86    0.78    0.96    0.30    0.18    1.00    0.72    0.86    0.62
54    0.58    0.66    0.55    0.63    0.55    0.74    0.54    0.68    0.45    0.56    0.74    0.46
55    0.74    0.78    0.73    0.84    0.75    0.95    0.65    0.66    0.64    0.73    0.91    0.60
56    0.65    0.74    0.62    0.73    0.63    0.87    0.50    0.63    0.41    0.73    0.97    0.59
57    0.60    0.70    0.61    0.63    0.50    0.88    0.43    0.65    0.32    0.75    0.96    0.61
58    0.66    0.69    0.66    0.72    0.61    0.87    0.60    0.75    0.51    0.65    0.71    0.60
59    0.60    0.82    0.53    0.83    0.77    0.90    0.45    0.79    0.31    0.53    0.90    0.37
60    0.67    0.68    0.71    0.63    0.50    0.86    0.62    0.64    0.61    0.77    0.91    0.66
61    0.77    0.88    0.72    0.86    0.77    0.97    0.78    0.91    0.68    0.68    0.98    0.52
62    0.64    0.85    0.58    0.75    0.65    0.89    0.65    1.00    0.49    0.52    0.89    0.37
63    0.53    0.68    0.53    0.71    0.57    0.93    0.32    0.73    0.21    0.55    0.73    0.44
64    0.59    0.53    0.70    0.72    0.61    0.89    0.49    0.39    0.66    0.57    0.58    0.56
average    0.62    0.66    0.67    0.68    0.58    0.86    0.52    0.64    0.50    0.68    0.77    0.64
